q0,deltaQ0,wMu,firstmoment,secondmoment,thirdmoment,skewness
0.29100000000000004,0.006250000000000001,0.21122448979591837,0.297109,0.0884,0.026328,1.374976
0.29100000000000004,0.006250000000000001,0.21714285714285714,0.297451,0.0886,0.026426,1.445882
0.29100000000000004,0.006250000000000001,0.22306122448979593,0.297801,0.0888,0.026527,1.512653
0.29100000000000004,0.006250000000000001,0.2289795918367347,0.29816,0.089,0.026632,1.575168
0.29100000000000004,0.006250000000000001,0.23489795918367348,0.298526,0.0893,0.026739,1.63337
0.29100000000000004,0.006250000000000001,0.24081632653061225,0.298901,0.0895,0.026849,1.687243
0.29100000000000004,0.006250000000000001,0.24673469387755104,0.299284,0.0897,0.026963,1.736803
0.29100000000000004,0.006250000000000001,0.25265306122448977,0.299674,0.09,0.02708,1.782086
0.29100000000000004,0.006250000000000001,0.25857142857142856,0.300072,0.0902,0.0272,1.823139
0.29100000000000004,0.006250000000000001,0.26448979591836735,0.300479,0.0905,0.027323,1.860021
0.29100000000000004,0.006250000000000001,0.27040816326530615,0.300892,0.0908,0.027449,1.892796
0.29100000000000004,0.006250000000000001,0.2763265306122449,0.301313,0.091,0.027578,1.921538
0.29100000000000004,0.006250000000000001,0.28224489795918367,0.301742,0.0913,0.027711,1.946329
0.29100000000000004,0.006250000000000001,0.28816326530612246,0.302177,0.0916,0.027846,1.967264
0.29100000000000004,0.006250000000000001,0.2940816326530612,0.302619,0.0919,0.027985,1.984454
0.29100000000000004,0.006250000000000001,0.3,0.303068,0.0922,0.028127,1.998024
0.292,0.006250000000000001,0.01,0.291865,0.0852,0.024897,-3.7e-05
0.292,0.006250000000000001,0.015918367346938776,0.291899,0.0852,0.024906,-1.2e-05
0.292,0.006250000000000001,0.02183673469387755,0.291934,0.0853,0.024914,-1e-05
0.292,0.006250000000000001,0.027755102040816326,0.291978,0.0853,0.024926,-7e-06
0.292,0.006250000000000001,0.0336734693877551,0.292031,0.0853,0.024939,2.2e-05
0.292,0.006250000000000001,0.03959183673469388,0.292095,0.0854,0.024956,0.000129
0.292,0.006250000000000001,0.04551020408163265,0.292168,0.0854,0.024975,0.000413
0.292,0.006250000000000001,0.05142857142857143,0.292252,0.0855,0.024996,0.001034
0.292,0.006250000000000001,0.057346938775510205,0.292346,0.0855,0.02502,0.00223
0.292,0.006250000000000001,0.06326530612244897,0.292449,0.0856,0.025047,0.004332
0.292,0.006250000000000001,0.06918367346938775,0.292563,0.0856,0.025076,0.007775
0.292,0.006250000000000001,0.07510204081632653,0.292687,0.0857,0.025108,0.0131
0.292,0.006250000000000001,0.08102040816326529,0.29282,0.0858,0.025143,0.020955
0.292,0.006250000000000001,0.08693877551020407,0.292963,0.0859,0.025181,0.032073
0.292,0.006250000000000001,0.09285714285714285,0.293116,0.086,0.025221,0.047249
0.292,0.006250000000000001,0.09877551020408162,0.293279,0.0861,0.025263,0.067294
0.292,0.006250000000000001,0.1046938775510204,0.293452,0.0862,0.025309,0.09299
0.292,0.006250000000000001,0.11061224489795918,0.293634,0.0863,0.025357,0.125023
0.292,0.006250000000000001,0.11653061224489795,0.293825,0.0864,0.025408,0.163933
0.292,0.006250000000000001,0.12244897959183673,0.294026,0.0865,0.025461,0.210054
0.292,0.006250000000000001,0.12836734693877552,0.294237,0.0866,0.025517,0.263479
0.292,0.006250000000000001,0.13428571428571429,0.294457,0.0868,0.025576,0.324035
0.292,0.006250000000000001,0.14020408163265308,0.294686,0.0869,0.025638,0.391287
0.292,0.006250000000000001,0.14612244897959184,0.294924,0.087,0.025703,0.464555
0.292,0.006250000000000001,0.1520408163265306,0.295171,0.0872,0.02577,0.542959
0.292,0.006250000000000001,0.1579591836734694,0.295428,0.0873,0.02584,0.62547
0.292,0.006250000000000001,0.16387755102040816,0.295693,0.0875,0.025913,0.71097
0.292,0.006250000000000001,0.16979591836734695,0.295967,0.0877,0.025989,0.798317
0.292,0.006250000000000001,0.1757142857142857,0.296251,0.0878,0.026067,0.886391
0.292,0.006250000000000001,0.1816326530612245,0.296542,0.088,0.026149,0.97415
0.292,0.006250000000000001,0.18755102040816327,0.296843,0.0882,0.026233,1.060656
0.292,0.006250000000000001,0.19346938775510206,0.297152,0.0884,0.026321,1.1451
0.292,0.006250000000000001,0.19938775510204082,0.29747,0.0886,0.026411,1.226808
0.292,0.006250000000000001,0.20530612244897958,0.297796,0.0888,0.026504,1.305246
0.292,0.006250000000000001,0.21122448979591837,0.298131,0.089,0.0266,1.380007
0.292,0.006250000000000001,0.21714285714285714,0.298474,0.0892,0.0267,1.450797
0.292,0.006250000000000001,0.22306122448979593,0.298826,0.0894,0.026802,1.517419
0.292,0.006250000000000001,0.2289795918367347,0.299185,0.0896,0.026907,1.579756
0.292,0.006250000000000001,0.23489795918367348,0.299553,0.0899,0.027016,1.637747
0.292,0.006250000000000001,0.24081632653061225,0.299929,0.0901,0.027127,1.691376
0.292,0.006250000000000001,0.24673469387755104,0.300313,0.0904,0.027242,1.740656
0.292,0.006250000000000001,0.25265306122448977,0.300705,0.0906,0.02736,1.785621
0.292,0.006250000000000001,0.25857142857142856,0.301104,0.0909,0.027481,1.826318
0.292,0.006250000000000001,0.26448979591836735,0.301512,0.0911,0.027605,1.8628
0.292,0.006250000000000001,0.27040816326530615,0.301927,0.0914,0.027733,1.895134
0.292,0.006250000000000001,0.2763265306122449,0.302349,0.0917,0.027863,1.923393
0.292,0.006250000000000001,0.28224489795918367,0.302779,0.0919,0.027997,1.947662
0.292,0.006250000000000001,0.28816326530612246,0.303216,0.0922,0.028134,1.968042
0.292,0.006250000000000001,0.2940816326530612,0.303659,0.0925,0.028274,1.984646
0.292,0.006250000000000001,0.3,0.304109,0.0928,0.028417,1.997608
0.293,0.006250000000000001,0.01,0.292865,0.0858,0.025153,-3.6e-05
0.293,0.006250000000000001,0.015918367346938776,0.2929,0.0858,0.025162,-1.2e-05
0.293,0.006250000000000001,0.02183673469387755,0.292935,0.0858,0.025171,-1e-05
0.293,0.006250000000000001,0.027755102040816326,0.292979,0.0859,0.025183,-6e-06
0.293,0.006250000000000001,0.0336734693877551,0.293032,0.0859,0.025196,2.3e-05
0.293,0.006250000000000001,0.03959183673469388,0.293096,0.0859,0.025213,0.000131
0.293,0.006250000000000001,0.04551020408163265,0.29317,0.086,0.025232,0.00042
0.293,0.006250000000000001,0.05142857142857143,0.293254,0.086,0.025254,0.001049
0.293,0.006250000000000001,0.057346938775510205,0.293348,0.0861,0.025278,0.00226
0.293,0.006250000000000001,0.06326530612244897,0.293452,0.0862,0.025305,0.004388
0.293,0.006250000000000001,0.06918367346938775,0.293566,0.0862,0.025335,0.00787
0.293,0.006250000000000001,0.07510204081632653,0.29369,0.0863,0.025367,0.013255
0.293,0.006250000000000001,0.08102040816326529,0.293824,0.0864,0.025402,0.021193
0.293,0.006250000000000001,0.08693877551020407,0.293968,0.0865,0.02544,0.032426
0.293,0.006250000000000001,0.09285714285714285,0.294121,0.0865,0.025481,0.047753
0.293,0.006250000000000001,0.09877551020408162,0.294284,0.0866,0.025524,0.06799
0.293,0.006250000000000001,0.1046938775510204,0.294458,0.0867,0.02557,0.09392
0.293,0.006250000000000001,0.11061224489795918,0.29464,0.0869,0.025618,0.126231
0.293,0.006250000000000001,0.11653061224489795,0.294832,0.087,0.02567,0.165459
0.293,0.006250000000000001,0.12244897959183673,0.295034,0.0871,0.025724,0.211933
0.293,0.006250000000000001,0.12836734693877552,0.295245,0.0872,0.02578,0.265737
0.293,0.006250000000000001,0.13428571428571429,0.295466,0.0874,0.02584,0.326687
0.293,0.006250000000000001,0.14020408163265308,0.295696,0.0875,0.025902,0.394337
0.293,0.006250000000000001,0.14612244897959184,0.295935,0.0876,0.025968,0.467993
0.293,0.006250000000000001,0.1520408163265306,0.296183,0.0878,0.026036,0.546764
0.293,0.006250000000000001,0.1579591836734694,0.29644,0.0879,0.026106,0.629609
0.293,0.006250000000000001,0.16387755102040816,0.296707,0.0881,0.02618,0.715403
0.293,0.006250000000000001,0.16979591836734695,0.296982,0.0883,0.026257,0.802994
0.293,0.006250000000000001,0.1757142857142857,0.297266,0.0884,0.026336,0.891263
0.293,0.006250000000000001,0.1816326530612245,0.297559,0.0886,0.026418,0.979163
0.293,0.006250000000000001,0.18755102040816327,0.29786,0.0888,0.026504,1.065758
0.293,0.006250000000000001,0.19346938775510206,0.298171,0.089,0.026592,1.150242
0.293,0.006250000000000001,0.19938775510204082,0.29849,0.0892,0.026683,1.231946
0.293,0.006250000000000001,0.20530612244897958,0.298817,0.0894,0.026777,1.310337
0.293,0.006250000000000001,0.21122448979591837,0.299153,0.0896,0.026875,1.385014
0.293,0.006250000000000001,0.21714285714285714,0.299497,0.0898,0.026975,1.455684
0.293,0.006250000000000001,0.22306122448979593,0.29985,0.09,0.027078,1.522155
0.293,0.006250000000000001,0.2289795918367347,0.300211,0.0903,0.027185,1.584307
0.293,0.006250000000000001,0.23489795918367348,0.30058,0.0905,0.027294,1.642081
0.293,0.006250000000000001,0.24081632653061225,0.300957,0.0907,0.027407,1.695459
0.293,0.006250000000000001,0.24673469387755104,0.301342,0.091,0.027523,1.744451
0.293,0.006250000000000001,0.25265306122448977,0.301735,0.0912,0.027642,1.789088
0.293,0.006250000000000001,0.25857142857142856,0.302136,0.0915,0.027764,1.829415
0.293,0.006250000000000001,0.26448979591836735,0.302545,0.0917,0.02789,1.865486
0.293,0.006250000000000001,0.27040816326530615,0.302961,0.092,0.028018,1.897364
0.293,0.006250000000000001,0.2763265306122449,0.303385,0.0923,0.02815,1.925126
0.293,0.006250000000000001,0.28224489795918367,0.303816,0.0926,0.028285,1.94886
0.293,0.006250000000000001,0.28816326530612246,0.304254,0.0928,0.028424,1.968669
0.293,0.006250000000000001,0.2940816326530612,0.304699,0.0931,0.028565,1.984676
0.293,0.006250000000000001,0.3,0.30515,0.0934,0.02871,1.997018
0.294,0.006250000000000001,0.01,0.293866,0.0864,0.025412,-3.6e-05
0.294,0.006250000000000001,0.015918367346938776,0.2939,0.0864,0.025421,-1.2e-05
0.294,0.006250000000000001,0.02183673469387755,0.293935,0.0864,0.02543,-1e-05
0.294,0.006250000000000001,0.027755102040816326,0.29398,0.0865,0.025441,-6e-06
0.294,0.006250000000000001,0.0336734693877551,0.294033,0.0865,0.025455,2.4e-05
0.294,0.006250000000000001,0.03959183673469388,0.294097,0.0865,0.025472,0.000134
0.294,0.006250000000000001,0.04551020408163265,0.294171,0.0866,0.025491,0.000427
0.294,0.006250000000000001,0.05142857142857143,0.294256,0.0866,0.025513,0.001064
0.294,0.006250000000000001,0.057346938775510205,0.29435,0.0867,0.025538,0.002291
0.294,0.006250000000000001,0.06326530612244897,0.294454,0.0867,0.025565,0.004444
0.294,0.006250000000000001,0.06918367346938775,0.294569,0.0868,0.025595,0.007966
0.294,0.006250000000000001,0.07510204081632653,0.294693,0.0869,0.025628,0.01341
0.294,0.006250000000000001,0.08102040816326529,0.294827,0.087,0.025663,0.021433
0.294,0.006250000000000001,0.08693877551020407,0.294972,0.087,0.025701,0.032782
0.294,0.006250000000000001,0.09285714285714285,0.295126,0.0871,0.025742,0.04826
0.294,0.006250000000000001,0.09877551020408162,0.29529,0.0872,0.025786,0.06869
0.294,0.006250000000000001,0.1046938775510204,0.295463,0.0873,0.025832,0.094855
0.294,0.006250000000000001,0.11061224489795918,0.295647,0.0875,0.025881,0.127444
0.294,0.006250000000000001,0.11653061224489795,0.29584,0.0876,0.025933,0.166991
0.294,0.006250000000000001,0.12244897959183673,0.296042,0.0877,0.025988,0.213818
0.294,0.006250000000000001,0.12836734693877552,0.296254,0.0878,0.026045,0.268001
0.294,0.006250000000000001,0.13428571428571429,0.296475,0.0879,0.026106,0.329347
0.294,0.006250000000000001,0.14020408163265308,0.296706,0.0881,0.026169,0.397393
0.294,0.006250000000000001,0.14612244897959184,0.296946,0.0882,0.026234,0.471437
0.294,0.006250000000000001,0.1520408163265306,0.297195,0.0884,0.026303,0.550573
0.294,0.006250000000000001,0.1579591836734694,0.297453,0.0885,0.026375,0.63375
0.294,0.006250000000000001,0.16387755102040816,0.29772,0.0887,0.026449,0.719834
0.294,0.006250000000000001,0.16979591836734695,0.297996,0.0889,0.026526,0.807667
0.294,0.006250000000000001,0.1757142857142857,0.298281,0.089,0.026607,0.896126
0.294,0.006250000000000001,0.1816326530612245,0.298575,0.0892,0.02669,0.984165
0.294,0.006250000000000001,0.18755102040816327,0.298878,0.0894,0.026776,1.070847
0.294,0.006250000000000001,0.19346938775510206,0.299189,0.0896,0.026865,1.155368
0.294,0.006250000000000001,0.19938775510204082,0.299509,0.0898,0.026957,1.237064
0.294,0.006250000000000001,0.20530612244897958,0.299838,0.09,0.027052,1.315406
0.294,0.006250000000000001,0.21122448979591837,0.300175,0.0902,0.027151,1.389995
0.294,0.006250000000000001,0.21714285714285714,0.30052,0.0904,0.027252,1.460544
0.294,0.006250000000000001,0.22306122448979593,0.300874,0.0907,0.027356,1.526858
0.294,0.006250000000000001,0.2289795918367347,0.301236,0.0909,0.027464,1.588821
0.294,0.006250000000000001,0.23489795918367348,0.301606,0.0911,0.027575,1.646372
0.294,0.006250000000000001,0.24081632653061225,0.301985,0.0914,0.027688,1.69949
0.294,0.006250000000000001,0.24673469387755104,0.302371,0.0916,0.027806,1.748185
0.294,0.006250000000000001,0.25265306122448977,0.302766,0.0919,0.027926,1.792484
0.294,0.006250000000000001,0.25857142857142856,0.303168,0.0921,0.028049,1.832429
0.294,0.006250000000000001,0.26448979591836735,0.303578,0.0924,0.028176,1.868073
0.294,0.006250000000000001,0.27040816326530615,0.303996,0.0926,0.028306,1.899482
0.294,0.006250000000000001,0.2763265306122449,0.304421,0.0929,0.028439,1.926732
0.294,0.006250000000000001,0.28224489795918367,0.304853,0.0932,0.028576,1.949916
0.294,0.006250000000000001,0.28816326530612246,0.305292,0.0935,0.028715,1.969143
0.294,0.006250000000000001,0.2940816326530612,0.305739,0.0938,0.028858,1.984539
0.294,0.006250000000000001,0.3,0.306191,0.0941,0.029004,1.996252
0.295,0.006250000000000001,0.01,0.294866,0.087,0.025672,-3.5e-05
0.295,0.006250000000000001,0.015918367346938776,0.294901,0.087,0.025681,-1.1e-05
0.295,0.006250000000000001,0.02183673469387755,0.294936,0.087,0.02569,-1e-05
0.295,0.006250000000000001,0.027755102040816326,0.29498,0.0871,0.025702,-6e-06
0.295,0.006250000000000001,0.0336734693877551,0.295034,0.0871,0.025716,2.5e-05
0.295,0.006250000000000001,0.03959183673469388,0.295099,0.0871,0.025733,0.000137
0.295,0.006250000000000001,0.04551020408163265,0.295173,0.0872,0.025752,0.000434
0.295,0.006250000000000001,0.05142857142857143,0.295257,0.0872,0.025774,0.00108
0.295,0.006250000000000001,0.057346938775510205,0.295352,0.0873,0.025799,0.002322
0.295,0.006250000000000001,0.06326530612244897,0.295457,0.0873,0.025827,0.0045
0.295,0.006250000000000001,0.06918367346938775,0.295572,0.0874,0.025857,0.008062
0.295,0.006250000000000001,0.07510204081632653,0.295696,0.0875,0.02589,0.013566
0.295,0.006250000000000001,0.08102040816326529,0.295831,0.0876,0.025926,0.021675
0.295,0.006250000000000001,0.08693877551020407,0.295976,0.0876,0.025965,0.033139
0.295,0.006250000000000001,0.09285714285714285,0.296131,0.0877,0.026006,0.04877
0.295,0.006250000000000001,0.09877551020408162,0.296295,0.0878,0.02605,0.069393
0.295,0.006250000000000001,0.1046938775510204,0.296469,0.0879,0.026097,0.095795
0.295,0.006250000000000001,0.11061224489795918,0.296653,0.088,0.026146,0.128663
0.295,0.006250000000000001,0.11653061224489795,0.296847,0.0882,0.026199,0.168529
0.295,0.006250000000000001,0.12244897959183673,0.29705,0.0883,0.026254,0.215711
0.295,0.006250000000000001,0.12836734693877552,0.297262,0.0884,0.026312,0.270273
0.295,0.006250000000000001,0.13428571428571429,0.297484,0.0885,0.026373,0.332013
0.295,0.006250000000000001,0.14020408163265308,0.297716,0.0887,0.026436,0.400456
0.295,0.006250000000000001,0.14612244897959184,0.297957,0.0888,0.026503,0.474886
0.295,0.006250000000000001,0.1520408163265306,0.298206,0.089,0.026572,0.554385
0.295,0.006250000000000001,0.1579591836734694,0.298466,0.0891,0.026645,0.637892
0.295,0.006250000000000001,0.16387755102040816,0.298734,0.0893,0.02672,0.724263
0.295,0.006250000000000001,0.16979591836734695,0.299011,0.0895,0.026798,0.812336
0.295,0.006250000000000001,0.1757142857142857,0.299297,0.0897,0.026879,0.900983
0.295,0.006250000000000001,0.1816326530612245,0.299592,0.0898,0.026963,0.989156
0.295,0.006250000000000001,0.18755102040816327,0.299895,0.09,0.02705,1.075922
0.295,0.006250000000000001,0.19346938775510206,0.300208,0.0902,0.02714,1.160478
0.295,0.006250000000000001,0.19938775510204082,0.300529,0.0904,0.027233,1.242163
0.295,0.006250000000000001,0.20530612244897958,0.300859,0.0906,0.027329,1.320454
0.295,0.006250000000000001,0.21122448979591837,0.301197,0.0908,0.027429,1.394952
0.295,0.006250000000000001,0.21714285714285714,0.301543,0.0911,0.027531,1.465375
0.295,0.006250000000000001,0.22306122448979593,0.301898,0.0913,0.027636,1.531529
0.295,0.006250000000000001,0.2289795918367347,0.302262,0.0915,0.027745,1.593298
0.295,0.006250000000000001,0.23489795918367348,0.302633,0.0917,0.027857,1.650618
0.295,0.006250000000000001,0.24081632653061225,0.303013,0.092,0.027972,1.703469
0.295,0.006250000000000001,0.24673469387755104,0.303401,0.0922,0.02809,1.751856
0.295,0.006250000000000001,0.25265306122448977,0.303796,0.0925,0.028212,1.795804
0.295,0.006250000000000001,0.25857142857142856,0.3042,0.0927,0.028336,1.835354
0.295,0.006250000000000001,0.26448979591836735,0.304611,0.093,0.028465,1.870559
0.295,0.006250000000000001,0.27040816326530615,0.30503,0.0933,0.028596,1.901483
0.295,0.006250000000000001,0.2763265306122449,0.305457,0.0935,0.02873,1.928207
0.295,0.006250000000000001,0.28224489795918367,0.30589,0.0938,0.028868,1.950827
